"WATER_SYSTEM_NUMBER","WATER_SYSTEM_NAME","CITY","COUNTY","ZIPCODE","CLASSIFICATION","POPULATION","SERVICE_CONNECTIONS","REGULATING_AGENCY","VIOLATION_NUMBER","VIOLATION_TYPE_NAME","ANALYTE_NAME","RESULT","MCL","VIOL_BEGIN_DATE","VIOL_END_DATE","ENF_ACTION_NUMBER","ENF_ACTION_ISSUE_DATE","ENF_ACTION_TYPE_ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112009","MCL,  AVERAGE","1,2-DIBROMO-3-CHLOROPROPANE","0.000294 MG/L","0.0002 MG/L",2014-07-01,2014-09-30,"9612005",2015-08-25,"RETURN TO COMPLIANCE"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112010","MCL,  AVERAGE","1,2-DIBROMO-3-CHLOROPROPANE","0.00025 MG/L","0.0002 MG/L",2015-04-01,2015-06-30,"9612005",2015-08-25,"RETURN TO COMPLIANCE"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112010","MCL,  AVERAGE","1,2-DIBROMO-3-CHLOROPROPANE","0.00025 MG/L","0.0002 MG/L",2015-04-01,2015-06-30,"1212014",2012-03-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112011","MCL, LRAA","TTHM","0.082 MG/L","0.080 MG/L",2016-07-01,2016-09-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112012","MCL, LRAA","TTHM","0.110 MG/L","0.080 MG/L",2016-07-01,2016-09-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112013","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0745 MG/L","0.060 MG/L",2016-10-01,2016-12-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112014","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0663 MG/L","0.060 MG/L",2016-10-01,2016-12-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112015","MCL, LRAA","TTHM","0.1013 MG/L","0.080 MG/L",2016-10-01,2016-12-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112016","MCL, LRAA","TTHM","0.1149 MG/L","0.080 MG/L",2016-10-01,2016-12-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112017","MCL, LRAA","TTHM","0.119 MG/L","0.080 MG/L",2017-01-01,2017-03-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112018","MCL, LRAA","TTHM","0.1075 MG/L","0.080 MG/L",2017-01-01,2017-03-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112019","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0673 MG/L","0.060 MG/L",2017-01-01,2017-03-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112020","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0765 MG/L","0.060 MG/L",2017-01-01,2017-03-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112021","MCL, LRAA","TTHM","0.0875 MG/L","0.080 MG/L",2017-04-01,2017-06-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112022","MCL, LRAA","TTHM","0.110 MG/L","0.080 MG/L",2017-04-01,2017-06-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112023","MCL, LRAA","TTHM","0.104 MG/L","0.080 MG/L",2017-04-01,2017-06-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112024","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0748 MG/L","0.060 MG/L",2017-04-01,2017-06-30,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112025","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.082 MG/L","0.060 MG/L",2017-04-01,2017-06-30,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112026","MCL, LRAA","TTHM","0.1125 MG/L","0.080 MG/L",2017-07-01,2017-09-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112027","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0777 MG/L","0.060 MG/L",2017-07-01,2017-09-30,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112028","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0828 MG/L","0.060 MG/L",2017-07-01,2017-09-30,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112029","MCL, LRAA","TTHM","0.1043 MG/L","0.080 MG/L",2017-10-01,2017-12-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112030","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0774 MG/L","0.060 MG/L",2017-10-01,2017-12-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112031","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0768 MG/L","0.060 MG/L",2017-10-01,2017-12-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112032","MCL, LRAA","TTHM","0.1115 MG/L","0.080 MG/L",2018-01-01,2018-03-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112033","MCL, LRAA","TTHM","0.082 MG/L","0.080 MG/L",2018-01-01,2018-03-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112034","MCL, LRAA","TTHM","0.0895 MG/L","0.080 MG/L",2018-01-01,2018-03-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112035","MCL, LRAA","TTHM","0.0883 MG/L","0.080 MG/L",2018-01-01,2018-03-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112036","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0903 MG/L","0.060 MG/L",2018-01-01,2018-03-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112037","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0938 MG/L","0.060 MG/L",2018-01-01,2018-03-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112038","MCL, LRAA","TTHM","0.109 MG/L","0.080 MG/L",2018-04-01,2018-06-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112039","MCL, LRAA","TTHM","0.087 MG/L","0.080 MG/L",2018-04-01,2018-06-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112040","MCL, LRAA","TTHM","0.0908 MG/L","0.080 MG/L",2018-04-01,2018-06-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112041","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0903 MG/L","0.060 MG/L",2018-04-01,2018-06-30,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112042","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0615 MG/L","0.060 MG/L",2018-04-01,2018-06-30,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112043","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.068 MG/L","0.060 MG/L",2018-04-01,2018-06-30,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112045","MCL, LRAA","TTHM","0.1115 MG/L","0.080 MG/L",2018-07-01,2018-09-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112046","MCL, LRAA","TTHM","0.0888 MG/L","0.080 MG/L",2018-07-01,2018-09-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112047","MCL, LRAA","TTHM","0.0828 MG/L","0.080 MG/L",2018-07-01,2018-09-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112048","MCL, LRAA","TTHM","0.096 MG/L","0.080 MG/L",2018-07-01,2018-09-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112049","MCL, LRAA","TTHM","0.093 MG/L","0.080 MG/L",2018-07-01,2018-09-30,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112050","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0863 MG/L","0.060 MG/L",2018-07-01,2018-09-30,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112051","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0783 MG/L","0.060 MG/L",2018-07-01,2018-09-30,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112052","MCL, LRAA","TTHM","0.0935 MG/L","0.080 MG/L",2018-10-01,2018-12-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112053","MCL, LRAA","TTHM","0.0865 MG/L","0.080 MG/L",2018-10-01,2018-12-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112054","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0818 MG/L","0.060 MG/L",2018-10-01,2018-12-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112055","MCL, LRAA","TTHM","0.0993 MG/L","0.080 MG/L",2018-10-01,2018-12-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112056","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.0735 MG/L","0.060 MG/L",2018-10-01,2018-12-31,"9612007",2017-01-11,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410006","LINDSAY, CITY OF","LINDSAY","TULARE","93247","COMMUNITY","14200","3021","DISTRICT 24 - TULARE","9112057","MCL, LRAA","TTHM","0.0925 MG/L","0.080 MG/L",2018-10-01,2018-12-31,"9612006",2016-10-21,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","1212067","MCL,  AVERAGE","TTHM",".13950000 MG/L","0.080 MG/L",2012-01-01,2012-03-31,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","1212067","MCL,  AVERAGE","TTHM",".13950000 MG/L","0.080 MG/L",2012-01-01,2012-03-31,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","1212068","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)",".07700000 MG/L","0.060 MG/L",2012-01-01,2012-03-31,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","1212068","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)",".07700000 MG/L","0.060 MG/L",2012-01-01,2012-03-31,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","1212069","MCL,  AVERAGE","TTHM",".13620000 MG/L","0.080 MG/L",2012-04-01,2012-06-30,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","1212069","MCL,  AVERAGE","TTHM",".13620000 MG/L","0.080 MG/L",2012-04-01,2012-06-30,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","1212070","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)",".06550000 MG/L","0.060 MG/L",2012-04-01,2012-06-30,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","1212070","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)",".06550000 MG/L","0.060 MG/L",2012-04-01,2012-06-30,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912007","MCL,  AVERAGE","TTHM","0.1106 MG/L","0.080 MG/L",2012-07-01,2012-09-30,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912007","MCL,  AVERAGE","TTHM","0.1106 MG/L","0.080 MG/L",2012-07-01,2012-09-30,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912008","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0703 MG/L","0.060 MG/L",2012-07-01,2012-09-30,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912008","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.0703 MG/L","0.060 MG/L",2012-07-01,2012-09-30,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912009","MCL,  AVERAGE","TTHM","0.117 MG/L","0.080 MG/L",2012-10-01,2012-12-31,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912009","MCL,  AVERAGE","TTHM","0.117 MG/L","0.080 MG/L",2012-10-01,2012-12-31,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912010","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.074 MG/L","0.060 MG/L",2012-10-01,2012-12-31,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912010","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.074 MG/L","0.060 MG/L",2012-10-01,2012-12-31,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912012","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.064 MG/L","0.060 MG/L",2013-01-01,2013-03-31,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912012","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.064 MG/L","0.060 MG/L",2013-01-01,2013-03-31,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912013","MCL,  AVERAGE","TTHM","0.101 MG/L","0.080 MG/L",2013-01-01,2013-03-31,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912013","MCL,  AVERAGE","TTHM","0.101 MG/L","0.080 MG/L",2013-01-01,2013-03-31,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912014","MCL, SINGLE SAMPLE","NITRATE","59.0 MG/L","45 MG/L",2012-10-01,2012-12-31,"512012",2005-09-29,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912015","MCL, SINGLE SAMPLE","NITRATE","63.0 MG/L","45 MG/L",2013-01-01,2013-03-31,"512012",2005-09-29,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912016","MCL,  AVERAGE","TTHM","0.1085 MG/L","0.080 MG/L",2013-04-01,2013-06-30,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912016","MCL,  AVERAGE","TTHM","0.1085 MG/L","0.080 MG/L",2013-04-01,2013-06-30,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912017","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.066 MG/L","0.060 MG/L",2013-04-01,2013-06-30,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912017","MCL,  AVERAGE","TOTAL HALOACETIC ACIDS (HAA5)","0.066 MG/L","0.060 MG/L",2013-04-01,2013-06-30,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912018","RES DISINFECT CONCENTRATION (SWTR)","SWTR",NA,NA,2013-07-01,2013-07-31,"9912009",2013-08-29,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912018","RES DISINFECT CONCENTRATION (SWTR)","SWTR",NA,NA,2013-07-01,2013-07-31,"9912010",2013-09-16,"RETURN TO COMPLIANCE"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912019","MCL,  AVERAGE","TTHM","0.111 MG/L","0.080 MG/L",2013-07-01,2013-09-30,"712014",2007-03-23,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912019","MCL,  AVERAGE","TTHM","0.111 MG/L","0.080 MG/L",2013-07-01,2013-09-30,"9912011",2015-05-18,"STATE INTENTIONAL NO ACTION TAKEN"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912020","MCL, SINGLE SAMPLE","NITRATE","54 MG/L","45 MG/L",2014-01-01,2014-03-31,"512012",2005-09-29,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912021","STATE PRIMARY MCL VIOL - NOT CR6","PERCHLORATE","0.0072 MG/L","0.006 MG/L",2014-03-01,2014-03-31,"812015",2008-02-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912022","MCL, SINGLE SAMPLE","NITRATE","57 MG/L","45 MG/L",2014-04-01,2014-06-30,"512012",2005-09-29,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912023","STATE PRIMARY MCL VIOL - NOT CR6","PERCHLORATE","0.0085 MG/L","0.006 MG/L",2014-04-01,2014-06-30,"812015",2008-02-05,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912024","MCL, SINGLE SAMPLE","NITRATE","62 MG/L","45 MG/L",2014-07-01,2014-09-30,"512012",2005-09-29,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5410007","LSID - TONYVILLE","LINDSAY","TULARE","93247","COMMUNITY","500","52","DISTRICT 12 - VISALIA","9912025","STATE PRIMARY MCL VIOL - NOT CR6","PERCHLORATE","0.0097 MG/L","0.006 MG/L",2014-07-01,2014-09-30,"812015",2008-02-05,"FORMAL ENFORCEMENT ACTION ISSUED"
