"WATER_SYSTEM_NUMBER","WATER_SYSTEM_NAME","CITY","COUNTY","ZIPCODE","CLASSIFICATION","POPULATION","SERVICE_CONNECTIONS","REGULATING_AGENCY","VIOLATION_NUMBER","VIOLATION_TYPE_NAME","ANALYTE_NAME","RESULT","MCL","VIOL_BEGIN_DATE","VIOL_END_DATE","ENF_ACTION_NUMBER","ENF_ACTION_ISSUE_DATE","ENF_ACTION_TYPE_ISSUED"
"CA4900723","SHAMROCK MOBILE HOME PARK","SANTA ROSA","SONOMA","95403","COMMUNITY","188","127","DISTRICT 18 - SONOMA","1218029","MCL,  AVERAGE","ARSENIC",".01100000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"918007",2009-05-13,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900723","SHAMROCK MOBILE HOME PARK","SANTA ROSA","SONOMA","95403","COMMUNITY","188","127","DISTRICT 18 - SONOMA","1218029","MCL,  AVERAGE","ARSENIC",".01100000 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1318008",2012-12-06,"RETURN TO COMPLIANCE"
"CA4900723","SHAMROCK MOBILE HOME PARK","SANTA ROSA","SONOMA","95403","COMMUNITY","188","127","DISTRICT 18 - SONOMA","9718002","MCL,  AVERAGE","ARSENIC",".0101 MG/L",NA,2012-10-01,2012-12-31,"918007",2009-05-13,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900723","SHAMROCK MOBILE HOME PARK","SANTA ROSA","SONOMA","95403","COMMUNITY","188","127","DISTRICT 18 - SONOMA","9718002","MCL,  AVERAGE","ARSENIC",".0101 MG/L",NA,2012-10-01,2012-12-31,"1318008",2012-12-06,"RETURN TO COMPLIANCE"
"CA4900791","WESTERN MOBILE HOME PARK","SANTA ROSA","SONOMA","95407","COMMUNITY","225","73","DISTRICT 18 - SONOMA","1018015","MCL,  AVERAGE","TRICHLOROETHYLENE","0.0061 MG/L",NA,2013-07-01,2013-09-30,"9918009",2014-01-01,"RETURN TO COMPLIANCE"
"CA4900791","WESTERN MOBILE HOME PARK","SANTA ROSA","SONOMA","95407","COMMUNITY","225","73","DISTRICT 18 - SONOMA","1018015","MCL,  AVERAGE","TRICHLOROETHYLENE","0.0061 MG/L",NA,2013-07-01,2013-09-30,"9918006",2013-12-06,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900796","SANTA ROSA MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","420","141","DISTRICT 18 - SONOMA","9903002","FAILURE MAINTAIN MICROBIAL TREAT.(GWR)","CHLORINE","0.0 MG/L",NA,2015-07-01,2015-07-31,"9918002",2015-08-25,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900796","SANTA ROSA MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","420","141","DISTRICT 18 - SONOMA","9903002","FAILURE MAINTAIN MICROBIAL TREAT.(GWR)","CHLORINE","0.0 MG/L",NA,2015-07-01,2015-07-31,"9918005",2015-09-21,"RETURN TO COMPLIANCE"
"CA4900796","SANTA ROSA MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","420","141","DISTRICT 18 - SONOMA","9903003","FAILURE MAINTAIN MICROBIAL TREAT.(GWR)","CHLORINE","0.0 MG/L",NA,2015-06-01,2015-06-30,"9918003",2015-07-29,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900796","SANTA ROSA MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","420","141","DISTRICT 18 - SONOMA","9903003","FAILURE MAINTAIN MICROBIAL TREAT.(GWR)","CHLORINE","0.0 MG/L",NA,2015-06-01,2015-06-30,"9918004",2015-08-21,"RETURN TO COMPLIANCE"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218014","MCL,  AVERAGE","TRICHLOROETHYLENE","0.00854 MG/L","0.005 MG/L",2014-07-01,2014-09-30,"1218018",2015-02-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218014","MCL,  AVERAGE","TRICHLOROETHYLENE","0.00854 MG/L","0.005 MG/L",2014-07-01,2014-09-30,"1218019",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218015","MCL,  AVERAGE","TRICHLOROETHYLENE","0.0104075 MG/L","0.005 MG/L",2014-10-01,2014-12-31,"1218019",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218015","MCL,  AVERAGE","TRICHLOROETHYLENE","0.0104075 MG/L","0.005 MG/L",2014-10-01,2014-12-31,"1218018",2015-02-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218016","MCL,  AVERAGE","TRICHLOROETHYLENE","0.01125 MG/L","0.005 MG/L",2015-01-01,2015-03-31,"1218019",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218016","MCL,  AVERAGE","TRICHLOROETHYLENE","0.01125 MG/L","0.005 MG/L",2015-01-01,2015-03-31,"1218018",2015-02-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218017","MCL,  AVERAGE","TRICHLOROETHYLENE","0.012 MG/L","0.005 MG/L",2015-04-01,2015-06-30,"1218018",2015-02-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218017","MCL,  AVERAGE","TRICHLOROETHYLENE","0.012 MG/L","0.005 MG/L",2015-04-01,2015-06-30,"1218019",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218018","MCL,  AVERAGE","TRICHLOROETHYLENE","0.012625 MG/L","0.005 MG/L",2015-07-01,2015-09-30,"1218019",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218018","MCL,  AVERAGE","TRICHLOROETHYLENE","0.012625 MG/L","0.005 MG/L",2015-07-01,2015-09-30,"1218018",2015-02-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218019","MCL,  AVERAGE","TRICHLOROETHYLENE","0.013125 MG/L","0.005 MG/L",2015-10-01,2015-12-31,"1218018",2015-02-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218019","MCL,  AVERAGE","TRICHLOROETHYLENE","0.013125 MG/L","0.005 MG/L",2015-10-01,2015-12-31,"1218019",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218020","MCL,  AVERAGE","TRICHLOROETHYLENE","0.013325 MG/L","0.005 MG/L",2016-01-01,2016-03-31,"1218019",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218020","MCL,  AVERAGE","TRICHLOROETHYLENE","0.013325 MG/L","0.005 MG/L",2016-01-01,2016-03-31,"1218018",2015-02-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218021","MCL,  AVERAGE","TRICHLOROETHYLENE","0.013575 MG/L","0.005 MG/L",2016-04-01,2016-06-30,"1218019",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218021","MCL,  AVERAGE","TRICHLOROETHYLENE","0.013575 MG/L","0.005 MG/L",2016-04-01,2016-06-30,"1218018",2015-02-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218022","MCL,  AVERAGE","TRICHLOROETHYLENE","0.0122 MG/L","0.005 MG/L",2016-07-01,2016-09-30,"1218018",2015-02-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900799","EL PORTAL MOBILE ESTATES","SANTA ROSA","SONOMA","95407","COMMUNITY","200","122","DISTRICT 18 - SONOMA","1218022","MCL,  AVERAGE","TRICHLOROETHYLENE","0.0122 MG/L","0.005 MG/L",2016-07-01,2016-09-30,"1218019",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900850","BODEGA WATER COMPANY","BODEGA","SONOMA","94922","COMMUNITY","77","38","DISTRICT 18 - SONOMA","1218013","MCL,  AVERAGE","FLUORIDE","2.385 MG/L","2.0 MG/L",2014-10-01,2014-12-31,"1318013",2015-03-25,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900850","BODEGA WATER COMPANY","BODEGA","SONOMA","94922","COMMUNITY","77","38","DISTRICT 18 - SONOMA","1218013","MCL,  AVERAGE","FLUORIDE","2.385 MG/L","2.0 MG/L",2014-10-01,2014-12-31,"1318013",2015-03-25,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900850","BODEGA WATER COMPANY","BODEGA","SONOMA","94922","COMMUNITY","77","38","DISTRICT 18 - SONOMA","1218013","MCL,  AVERAGE","FLUORIDE","2.385 MG/L","2.0 MG/L",2014-10-01,2014-12-31,"1318015",2016-07-01,"RETURN TO COMPLIANCE"
"CA4900850","BODEGA WATER COMPANY","BODEGA","SONOMA","94922","COMMUNITY","77","38","DISTRICT 18 - SONOMA","1218014","MCL, LRAA","TTHM","0.098 MG/L","0.080 MG/L",2015-07-01,2015-09-30,"1318015",2016-07-01,"RETURN TO COMPLIANCE"
"CA4900850","BODEGA WATER COMPANY","BODEGA","SONOMA","94922","COMMUNITY","77","38","DISTRICT 18 - SONOMA","1218014","MCL, LRAA","TTHM","0.098 MG/L","0.080 MG/L",2015-07-01,2015-09-30,"1318014",2015-11-12,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900850","BODEGA WATER COMPANY","BODEGA","SONOMA","94922","COMMUNITY","77","38","DISTRICT 18 - SONOMA","1218015","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.061 MG/L","0.060 MG/L",2015-07-01,2015-09-30,"1318014",2015-11-12,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4900850","BODEGA WATER COMPANY","BODEGA","SONOMA","94922","COMMUNITY","77","38","DISTRICT 18 - SONOMA","1218015","MCL, LRAA","TOTAL HALOACETIC ACIDS (HAA5)","0.061 MG/L","0.060 MG/L",2015-07-01,2015-09-30,"1318016",2016-11-09,"RETURN TO COMPLIANCE"
"CA4900850","BODEGA WATER COMPANY","BODEGA","SONOMA","94922","COMMUNITY","77","38","DISTRICT 18 - SONOMA","1218016","MCL, LRAA","TTHM","0.0955 MG/L","0.080 MG/L",2015-10-01,2015-12-31,"1318015",2016-07-01,"RETURN TO COMPLIANCE"
"CA4900850","BODEGA WATER COMPANY","BODEGA","SONOMA","94922","COMMUNITY","77","38","DISTRICT 18 - SONOMA","1218016","MCL, LRAA","TTHM","0.0955 MG/L","0.080 MG/L",2015-10-01,2015-12-31,"1318014",2015-11-12,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4901346","DELORES LANE WATER SYSTEM","SANTA ROSA","SONOMA","95407","COMMUNITY","50","17","DISTRICT 18 - SONOMA","918004","MCL,  AVERAGE","ARSENIC","0.017 MG/L","0.010 MG/L",2017-10-01,2017-12-31,"918004",2018-01-02,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA4901346","DELORES LANE WATER SYSTEM","SANTA ROSA","SONOMA","95407","COMMUNITY","50","17","DISTRICT 18 - SONOMA","918004","MCL,  AVERAGE","ARSENIC","0.017 MG/L","0.010 MG/L",2017-10-01,2017-12-31,"918005",2018-06-21,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1280002","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1280002","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1280003","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1280003","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1280004","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1280004","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1380001","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1380001","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1380002","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1380002","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1380003","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1380003","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1380005","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1380005","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1480001","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1480001","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1480002","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1480002","MCL,  AVERAGE","ARSENIC","0.024 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1480003","MCL,  AVERAGE","ARSENIC","0.023 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1480003","MCL,  AVERAGE","ARSENIC","0.023 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1480005","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1480005","MCL,  AVERAGE","ARSENIC","0.022 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1580001","MCL,  AVERAGE","ARSENIC","0.021 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1580001","MCL,  AVERAGE","ARSENIC","0.021 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1580002","MCL,  AVERAGE","ARSENIC","0.021 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1580002","MCL,  AVERAGE","ARSENIC","0.021 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1580003","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"1680001",2015-10-10,"RETURN TO COMPLIANCE"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","MODESTO","STANISLAUS","95358","COMMUNITY","90","60","LPA80 - STANISLAUS COUNTY","1580003","MCL,  AVERAGE","ARSENIC","0.019 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"1180001",2010-03-19,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1280002","MCL,  AVERAGE","ARSENIC","0.014 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1180001",2010-03-17,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1280002","MCL,  AVERAGE","ARSENIC","0.014 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1780001",2016-11-08,"RETURN TO COMPLIANCE"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1280003","MCL,  AVERAGE","ARSENIC","0.013 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"1780001",2016-11-08,"RETURN TO COMPLIANCE"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1280003","MCL,  AVERAGE","ARSENIC","0.013 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"1180001",2010-03-17,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1280004","MCL,  AVERAGE","ARSENIC","0.014 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1780001",2016-11-08,"RETURN TO COMPLIANCE"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1280004","MCL,  AVERAGE","ARSENIC","0.014 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1180001",2010-03-17,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1380002","MCL,  AVERAGE","ARSENIC","0.014 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"1780001",2016-11-08,"RETURN TO COMPLIANCE"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1380002","MCL,  AVERAGE","ARSENIC","0.014 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"1180001",2010-03-17,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1380003","MCL,  AVERAGE","ARSENIC","0.014 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"1780001",2016-11-08,"RETURN TO COMPLIANCE"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1380003","MCL,  AVERAGE","ARSENIC","0.014 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"1180001",2010-03-17,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1380004","MCL,  AVERAGE","ARSENIC","0.013 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"1780001",2016-11-08,"RETURN TO COMPLIANCE"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1380004","MCL,  AVERAGE","ARSENIC","0.013 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"1180001",2010-03-17,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1380005","MCL,  AVERAGE","ARSENIC","0.013 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"1780001",2016-11-08,"RETURN TO COMPLIANCE"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1380005","MCL,  AVERAGE","ARSENIC","0.013 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"1180001",2010-03-17,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1480001","MCL,  AVERAGE","ARSENIC","0.012 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"1780001",2016-11-08,"RETURN TO COMPLIANCE"
"CA5000273","GRATTON SCHOOL","DENAIR","STANISLAUS","95316","NON-TRANSIENT NON-COMMUNITY","110","2","LPA80 - STANISLAUS COUNTY","1480001","MCL,  AVERAGE","ARSENIC","0.012 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"1180001",2010-03-17,"FORMAL ENFORCEMENT ACTION ISSUED"
